CustomerID,Age,Gender,Geography,Branch,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,HasLoan,LoanAmount,CreditScore,Exited
CUST09725,20,Female,Spain,East,6,,1,1,1,83266.69,0,0.0,619,0
CUST04257,51,Female,Germany,South,2,0.0,1,0,1,39307.83,0,0.0,779,0
CUST05175,21,Male,France,Central,3,250000.0,2,1,1,78576.2,1,21639.02,593,0
CUST00766,53,Female,France,North,0,5394.9,2,1,1,145243.62,0,0.0,679,1
CUST09693,48,Female,France,North,4,44082.58,2,0,1,182511.4,0,0.0,544,0
CUST02930,58,Male,France,Central,7,174118.13,2,0,1,112486.13,0,0.0,514,0
CUST07885,71,Female,Spain,West,6,67938.16,3,0,1,89421.97,0,0.0,651,0
CUST06039,30,Male,France,South,1,0.0,1,1,0,174644.72,0,0.0,743,0
CUST09845,44,Male,France,North,0,63243.5,1,1,0,21060.7,1,63352.76,586,0
CUST03962,52,Female,France,Central,7,0.0,1,1,1,877.68,1,62445.64,618,0
CUST00072,67,Female,Germany,East,3,45556.04,1,1,0,64560.3,1,6385.68,590,0
CUST04221,65,Male,Spain,North,4,0.0,2,0,0,9560.5,1,71619.22,377,1
CUST03324,71,Female,Spain,North,3,0.0,2,1,0,57788.12,0,0.0,464,1
CUST06435,63,Male,Germany,East,7,9726.16,3,1,0,158347.35,0,0.0,698,0
CUST08033,50,Female,France,South,5,0.0,1,1,0,118609.03,0,0.0,796,0
CUST09840,37,Male,Spain,Central,3,112495.59,3,0,0,1055.85,1,66364.12,768,0
CUST03263,47,Male,France,Central,1,149484.23,1,1,0,75427.55,1,38527.86,801,0
CUST05537,69,Female,Germany,East,10,32039.01,1,0,0,48828.81,0,0.0,573,0
CUST09479,24,Female,France,East,0,16521.51,1,1,0,56245.2,1,21569.46,430,1
CUST07339,57,Female,Germany,West,4,0.0,2,1,1,119853.9,0,0.0,755,0
CUST04337,21,Female,France,Central,2,6807.38,1,1,1,106393.41,1,30543.98,308,0
CUST03060,21,Female,Spain,East,0,0.0,1,0,0,42085.56,0,0.0,774,1
CUST01230,37,Male,France,North,5,73966.24,1,1,1,92406.15,0,0.0,440,0
CUST01590,64,Female,Spain,East,4,0.0,1,1,0,46749.78,0,0.0,634,1
CUST03982,41,Male,France,North,6,0.0,1,1,0,140190.3,0,0.0,309,0
CUST04370,51,Male,Spain,West,2,158052.74,1,0,0,154892.02,0,0.0,383,0
CUST08181,68,Female,France,West,1,6995.93,1,1,0,102522.43,1,17934.74,793,0
CUST05568,18,Male,France,South,1,11678.28,1,1,1,169395.22,0,0.0,744,0
CUST00159,31,Female,Germany,South,5,160261.69,2,1,1,63960.14,1,60613.1,529,0
CUST01965,73,Male,France,South,8,16125.57,3,1,1,16483.73,0,0.0,505,0
CUST09149,61,Female,Germany,South,5,27306.74,1,1,0,98644.69,1,53232.0,710,0
CUST05749,64,Female,Spain,East,4,123417.5,2,1,0,49614.6,0,0.0,712,1
CUST06050,70,Male,France,Central,1,18219.89,1,1,0,16175.92,0,0.0,661,0
CUST01996,30,Female,Spain,North,8,0.0,2,1,1,92011.97,1,88308.16,833,0
CUST02308,23,Female,Spain,Central,8,0.0,1,0,1,44620.5,0,0.0,441,0
CUST00681,42,Male,France,East,2,233429.68,1,0,0,182855.14,1,75151.17,444,1
CUST06113,73,Male,Germany,Central,10,116443.44,3,0,1,64459.53,0,0.0,365,0
CUST05557,27,Male,Germany,North,0,13740.04,2,1,0,172577.14,0,0.0,370,0
CUST04856,28,Female,Germany,East,7,79130.72,1,1,0,94353.33,1,31838.0,659,0
CUST05514,21,Female,France,South,2,11384.96,1,0,1,29161.47,1,15532.74,633,0
CUST03362,26,Male,France,North,6,85567.23,1,0,1,146100.49,1,69406.3,654,0
CUST08168,66,Female,Germany,North,8,21043.22,1,1,1,179074.42,0,0.0,456,0
CUST09184,69,Female,Germany,East,10,250000.0,3,1,0,191139.77,0,0.0,354,1
CUST04989,47,Female,France,Central,4,0.0,1,1,1,80930.78,1,42151.22,812,0
CUST01440,69,Female,Spain,South,4,18338.61,2,1,0,92835.05,0,0.0,505,0
CUST02614,38,Female,Spain,East,8,0.0,2,1,1,128143.34,0,0.0,671,0
CUST08014,62,Female,Spain,West,8,82233.07,2,1,1,97925.76,1,8249.92,836,0
CUST05395,27,Male,Germany,North,5,141139.53,1,1,1,169746.63,0,0.0,834,0
CUST08165,52,Male,France,West,1,35788.71,3,1,1,114783.68,0,0.0,848,0
CUST08543,32,Female,Germany,Central,5,75397.88,2,1,1,148561.8,1,16064.85,498,0
CUST03351,42,Male,France,East,7,53620.09,1,1,1,14142.05,0,0.0,793,0
CUST07348,45,Male,France,North,3,73292.19,1,1,0,103217.12,0,0.0,554,0
CUST08645,49,Male,France,West,0,155481.98,2,1,1,85067.93,0,0.0,702,0
CUST03706,45,Male,Germany,West,8,124700.94,3,1,0,5248.28,1,57310.56,674,0
CUST09235,53,Male,France,East,2,103007.07,1,1,0,88759.16,0,0.0,665,0
CUST00888,66,Female,Spain,West,8,118237.2,2,1,0,2382.8,1,70762.28,317,0
CUST01220,73,Female,Spain,West,0,0.0,3,1,1,79346.93,0,0.0,440,0
CUST02435,29,Male,Spain,Central,6,0.0,3,1,1,70862.48,1,67158.3,477,0
CUST02227,64,Male,Spain,West,2,16909.13,1,1,1,37163.47,1,66550.29,643,0
CUST00430,20,Female,France,North,3,138699.17,1,1,1,9290.4,1,90187.04,612,0
CUST02959,35,Male,France,Central,9,2910.11,1,0,1,121903.08,0,0.0,475,1
CUST06277,73,Male,France,South,4,49860.96,2,0,0,116353.62,0,0.0,482,0
CUST02742,39,Male,France,North,10,0.0,2,0,1,68894.21,0,0.0,637,0
CUST08149,28,Female,Spain,West,3,38402.68,1,0,0,40230.57,0,0.0,557,1
CUST08841,63,Male,Spain,South,1,46628.56,1,0,0,177196.98,1,10740.23,661,0
CUST02251,39,Male,France,North,7,112738.17,2,1,0,85363.21,0,0.0,670,0
CUST03417,41,Male,France,West,1,66684.74,1,1,1,22933.15,0,0.0,833,0
CUST09510,41,Male,France,South,0,68746.75,1,1,0,140073.15,0,0.0,742,0
CUST07452,65,Male,Germany,Central,5,78917.46,1,1,1,174150.75,1,13631.5,449,0
CUST01273,43,Male,France,East,0,195712.98,1,1,1,98823.54,0,0.0,813,0
CUST07695,21,Male,France,North,2,95126.62,1,0,1,162610.54,1,60683.19,508,0
CUST05913,40,Female,France,South,3,47272.24,1,1,0,20802.11,0,0.0,317,0
CUST04655,73,Female,France,East,1,136439.63,1,1,1,41185.53,0,0.0,415,0
CUST03797,61,Male,France,West,2,45407.08,3,1,0,45604.14,0,0.0,831,1
CUST00270,55,Male,France,South,6,0.0,1,0,1,50158.69,1,44310.58,371,0
CUST03926,55,Female,France,West,4,21673.68,2,0,1,85030.29,0,0.0,774,0
CUST05239,19,Female,France,Central,6,127615.75,1,0,0,185165.37,0,0.0,557,0
CUST03829,61,Female,Germany,West,9,0.0,1,1,0,189997.48,0,0.0,789,0
CUST00485,40,Male,Germany,East,2,0.0,1,1,0,173658.98,1,88321.56,665,0
CUST09291,48,Male,France,South,9,43098.53,2,1,0,187938.05,1,24205.85,459,0
CUST03652,27,Female,France,West,2,0.0,3,0,0,129059.75,0,0.0,508,0
CUST09569,48,Female,Germany,West,6,93814.24,3,1,0,57303.48,1,90233.8,329,0
CUST09456,72,Male,Germany,North,3,0.0,1,1,1,80634.62,1,12703.03,488,0
CUST01166,48,Female,France,North,4,60796.5,1,1,1,142283.9,0,0.0,768,0
CUST03989,57,Male,France,North,6,0.0,1,1,0,104261.2,1,76903.09,741,1
CUST08756,66,Female,France,East,1,0.0,1,1,1,164756.12,0,0.0,758,0
CUST09771,49,Female,France,North,6,0.0,1,1,0,70060.64,1,26267.43,710,0
CUST09223,29,Male,France,Central,7,0.0,1,1,0,143248.71,0,0.0,714,0
CUST01019,21,Male,Spain,East,7,72708.43,2,0,0,13435.96,1,46104.03,815,0
CUST00371,73,Male,France,Central,7,1031.12,3,1,1,158274.34,1,92687.5,326,0
CUST06164,54,Male,Germany,North,9,0.0,1,1,0,133054.91,0,0.0,459,0
CUST07356,37,Female,Germany,North,5,,3,0,1,54952.53,1,15695.06,508,1
CUST00397,45,Male,Germany,West,3,250000.0,1,1,0,199318.34,0,0.0,772,0
CUST05200,33,Male,France,North,3,48736.08,1,0,0,84262.69,0,0.0,345,0
CUST08341,70,Female,France,West,9,0.0,2,1,1,141151.71,1,22529.43,783,0
CUST05935,19,Male,France,East,8,0.0,1,1,1,132062.01,1,16119.1,698,0
CUST03972,20,Female,France,East,7,3247.78,3,1,0,91824.1,1,36682.62,668,0
CUST08155,36,Female,France,East,10,52864.06,1,0,1,59945.87,1,78620.78,678,1
CUST08370,26,Female,Spain,North,10,71520.9,3,1,1,31976.1,1,97107.3,411,0
CUST01303,56,Female,Germany,North,3,0.0,1,1,1,60454.01,1,47651.2,843,0
CUST01662,38,Female,France,South,5,33420.41,1,1,1,153775.59,1,71762.3,582,0
CUST06901,32,Male,France,South,8,152554.13,3,1,1,168197.85,0,0.0,446,0
CUST04213,20,Female,Spain,Central,2,66496.66,3,1,1,68934.49,1,90268.42,419,0
CUST05554,47,Male,Germany,South,6,0.0,1,1,1,115335.28,1,91240.64,601,0
CUST08267,22,Male,France,East,0,29941.28,2,1,0,108629.69,0,0.0,382,0
CUST05223,21,Male,Germany,Central,6,14100.22,1,0,0,138963.73,0,0.0,355,1
CUST07801,53,Female,Spain,North,10,73470.78,1,0,0,183641.91,1,25992.28,755,1
CUST07740,46,Female,France,South,5,0.0,2,1,0,94601.07,0,0.0,655,0
CUST03625,34,Male,Spain,East,7,31170.78,2,1,1,158625.85,1,91368.35,669,0
CUST00141,41,Female,Germany,East,0,0.0,2,1,1,103196.71,0,0.0,523,0
CUST03722,23,Male,France,West,7,10989.19,2,1,1,101033.54,1,73491.92,476,0
CUST00923,31,Female,Germany,East,5,0.0,2,1,0,27802.98,0,0.0,613,0
CUST06669,22,Male,Germany,South,7,53641.46,1,0,0,42972.36,0,0.0,492,0
CUST04505,48,Female,Spain,West,10,0.0,1,0,0,174949.7,1,25823.88,495,1
CUST06854,20,Female,Spain,North,4,121475.77,1,1,1,137415.46,0,0.0,650,0
CUST03046,26,Male,Germany,South,1,0.0,1,1,1,152859.18,1,40714.02,801,0
CUST06451,34,Male,France,South,0,0.0,2,1,1,144518.12,1,90760.95,412,0
CUST06480,69,Male,France,North,5,138821.19,1,1,0,30467.88,0,0.0,802,0
CUST07215,57,Male,France,North,5,169907.08,1,1,1,28438.23,1,62249.33,502,0
CUST04321,40,Female,Germany,South,3,128599.16,4,1,1,197955.53,0,0.0,838,0
CUST07108,74,Male,France,East,9,0.0,3,1,1,61888.05,0,0.0,824,0
CUST02295,67,Female,Spain,Central,6,1106.06,2,1,0,154635.46,0,0.0,446,0
CUST00961,31,Female,France,East,2,171263.68,3,1,0,196441.73,1,19013.44,848,0
CUST09628,58,Male,France,South,3,47502.62,1,1,1,181157.64,1,82944.32,484,0
CUST00145,57,Male,Spain,Central,7,0.0,2,1,1,160433.29,1,14353.68,456,0
CUST06015,55,Female,Spain,East,8,0.0,1,0,0,148130.94,0,0.0,377,0
CUST01161,72,Male,France,East,7,0.0,1,0,1,111688.66,0,0.0,363,1
CUST00033,66,Female,France,West,6,66775.43,3,1,1,84790.32,0,0.0,409,1
CUST06806,24,Female,Germany,East,2,0.0,3,1,1,,1,97690.02,781,0
CUST05243,56,Male,France,Central,0,13379.82,1,0,1,52187.98,0,0.0,329,0
CUST07178,45,Male,France,East,3,72420.41,1,0,1,60107.98,1,96878.29,699,0
CUST07887,35,Female,Spain,South,6,0.0,2,1,1,78274.87,0,0.0,453,0
CUST00892,42,Female,Germany,North,9,27590.88,1,1,1,134714.12,1,72514.41,572,0
CUST09638,62,Female,Spain,South,9,81626.05,1,1,1,187338.81,1,8210.93,372,0
CUST05820,31,Male,Spain,West,2,34103.7,3,1,0,40634.08,0,0.0,430,0
CUST09075,36,Female,France,South,8,0.0,3,1,1,62974.67,1,27713.65,787,0
CUST03093,38,Male,Germany,South,6,21734.01,1,0,1,98778.09,1,34631.64,531,0
CUST02682,68,Male,Germany,East,9,7527.61,1,1,0,149244.72,0,0.0,381,0
CUST01529,51,Male,Spain,North,7,38463.54,4,0,1,136472.51,1,15557.55,587,0
CUST08116,73,Male,France,Central,5,8897.17,1,0,0,33759.14,0,0.0,691,0
CUST00720,56,Female,France,West,0,22139.5,1,0,1,149969.67,1,14674.9,386,0
CUST05247,40,Female,France,North,3,0.0,2,1,0,116906.07,0,0.0,645,0
CUST01077,43,Male,Germany,Central,7,13103.72,1,1,1,52559.98,0,0.0,813,0
CUST07983,58,Male,Germany,East,1,12915.73,1,1,1,102092.95,0,0.0,490,0
CUST06278,40,Male,Spain,West,2,66768.64,3,1,1,94497.12,0,0.0,543,0
CUST05731,51,Male,France,West,1,0.0,1,1,0,104466.65,0,0.0,368,0
CUST03581,24,Female,France,Central,10,37390.6,2,1,1,47984.99,1,5717.14,472,0
CUST01167,57,Female,Spain,North,7,0.0,1,1,0,2877.52,1,65032.81,682,0
CUST01422,18,Male,France,East,0,,1,1,0,87979.06,0,0.0,396,1
CUST03289,63,Female,Germany,Central,9,0.0,1,1,1,65046.19,1,39181.88,479,0
CUST08174,36,Male,Spain,Central,7,36007.34,2,0,1,107847.73,1,56371.52,687,0
CUST03506,38,Male,France,South,2,79426.98,1,1,0,41281.84,1,96261.13,352,0
CUST04813,60,Female,Germany,East,10,205222.71,2,1,0,125336.84,0,0.0,809,0
CUST05947,67,Male,France,South,1,0.0,2,0,1,123265.1,0,0.0,305,1
CUST09880,56,Female,France,North,1,24478.58,3,1,0,7236.3,1,98063.35,546,1
CUST05928,71,Male,France,South,3,0.0,1,1,1,166124.69,1,71093.17,773,0
CUST01139,69,Male,France,West,7,58416.23,1,1,0,150874.79,1,82892.82,777,0
CUST00499,50,Female,France,North,9,38654.91,1,1,0,194069.65,0,0.0,543,0
CUST01379,29,Female,France,Central,6,42253.44,1,1,0,132237.13,0,0.0,490,0
CUST07986,67,Female,France,South,5,232404.98,4,1,1,35058.24,0,0.0,689,1
CUST09196,62,Male,France,West,0,21056.69,1,1,1,5987.42,1,53426.42,747,0
CUST01526,27,Male,Spain,West,5,123587.39,2,1,1,79210.74,0,0.0,474,0
CUST00139,72,Male,France,South,10,55251.23,1,1,1,102829.35,1,32879.72,317,0
CUST02362,41,Female,Spain,South,1,0.0,2,1,0,117165.48,1,74305.22,645,1
CUST07296,50,Male,France,West,8,3859.92,2,0,0,78521.13,0,0.0,585,1
CUST07369,42,Female,Spain,East,8,0.0,1,1,1,163899.01,0,0.0,370,0
CUST03015,62,Male,Spain,East,6,0.0,1,1,0,118570.12,0,0.0,834,1
CUST07849,35,Male,Germany,South,10,0.0,3,0,1,113750.94,0,0.0,796,1
CUST04625,28,Female,Germany,West,6,98241.77,4,1,1,182081.95,1,17506.85,394,0
CUST09708,66,Male,France,South,6,0.0,1,1,1,163568.62,0,0.0,506,0
CUST03502,46,Female,Spain,South,6,7855.87,1,1,0,190728.82,0,0.0,673,0
CUST09444,62,Female,France,South,8,211386.19,1,0,0,106031.11,0,0.0,537,0
CUST04749,61,Male,Spain,North,5,0.0,2,1,0,51801.61,1,98344.66,420,0
CUST09774,51,Male,France,North,7,26217.8,1,1,1,55260.19,0,0.0,791,0
CUST08208,41,Female,Spain,East,7,129045.2,2,1,1,164665.12,0,0.0,605,0
CUST08140,30,Female,Spain,South,9,57121.01,2,1,1,156048.05,0,0.0,655,0
CUST01821,54,Male,France,North,0,119749.55,2,0,0,187687.93,0,0.0,832,1
CUST01426,57,Female,Germany,East,3,63388.94,2,1,1,34970.53,1,22924.66,661,0
CUST02077,51,Male,France,West,10,9056.43,1,1,1,141154.38,0,0.0,808,0
CUST03841,57,Male,Germany,North,2,15191.31,1,0,1,105836.92,0,0.0,463,1
CUST02458,60,Female,France,West,9,0.0,1,1,0,141755.19,0,0.0,619,1
CUST00922,38,Female,France,North,8,122506.19,2,1,1,55002.34,0,0.0,674,0
CUST01663,44,Female,France,South,0,0.0,1,1,0,139355.18,0,0.0,784,0
CUST08228,37,Male,France,East,8,139518.97,1,1,0,197715.84,0,0.0,592,0
CUST02824,62,Female,France,South,10,0.0,2,1,1,2762.36,0,0.0,378,0
CUST02479,32,Male,France,North,4,250000.0,1,1,1,100842.89,0,0.0,415,0
CUST09153,46,Male,France,South,1,53319.51,2,1,1,157375.44,0,0.0,500,0
CUST06529,54,Male,France,North,6,0.0,2,1,0,9251.11,1,18649.23,734,0
CUST03474,56,Female,France,West,9,0.0,1,0,0,15412.69,0,0.0,415,1
CUST05861,46,Male,France,Central,6,0.0,2,0,1,60059.86,0,0.0,520,0
CUST03480,69,Female,Spain,Central,8,156243.09,2,1,0,167564.03,0,0.0,738,0
CUST07346,52,Female,France,North,4,136589.09,1,1,1,74614.4,0,0.0,322,0
CUST00951,47,Male,Spain,East,9,203258.71,1,1,0,31430.22,0,0.0,806,0
CUST06745,59,Male,Germany,Central,0,101853.33,1,1,0,7444.61,1,69083.96,723,1
CUST08493,72,Female,France,Central,2,1974.25,1,0,0,135088.69,0,0.0,359,0
CUST07580,61,Female,Germany,West,7,2172.14,3,1,1,83784.47,0,0.0,730,0
CUST01622,67,Female,France,East,10,0.0,2,1,1,195519.73,0,0.0,769,1
CUST08769,24,Male,France,South,4,0.0,1,1,1,130289.56,0,0.0,737,0
CUST03729,20,Female,France,South,2,21938.87,1,1,1,87028.66,0,0.0,689,0
CUST03157,39,Male,France,North,6,,1,1,0,150326.31,1,74915.71,632,1
CUST02814,56,Female,Spain,North,4,88197.71,1,0,1,26422.09,1,18439.26,534,0
CUST00829,40,Male,Spain,Central,6,0.0,3,0,0,117585.6,0,0.0,672,0
CUST01953,55,Female,France,Central,0,108041.38,2,1,0,196325.77,0,0.0,723,0
CUST03876,68,Female,France,South,10,24072.35,1,1,1,170671.41,0,0.0,405,0
CUST08023,40,Male,Germany,West,4,0.0,3,1,0,62027.15,0,0.0,454,0
CUST08407,51,Male,France,West,8,0.0,3,0,0,181337.24,0,0.0,415,0
CUST04693,31,Female,Germany,Central,0,6845.97,2,1,1,187174.39,1,39824.98,350,0
CUST08588,72,Female,Spain,North,4,175.14,2,1,0,111188.15,1,67449.79,744,0
CUST05339,69,Female,Spain,North,5,0.0,2,1,1,24202.39,0,0.0,745,1
CUST02912,35,Female,France,East,0,0.0,1,1,0,97764.76,1,9904.36,539,1
CUST05033,72,Male,Germany,West,1,48471.56,2,1,0,191099.66,1,74908.9,407,1
CUST09140,52,Female,Germany,North,9,120840.43,1,1,1,168779.41,1,15058.38,742,0
CUST07606,74,Male,France,West,6,50904.93,2,0,1,132051.84,0,0.0,406,0
CUST07267,29,Male,Germany,West,3,0.0,3,1,0,146288.44,0,0.0,391,1
CUST07621,65,Male,France,Central,10,21697.53,2,0,1,113108.37,0,0.0,307,0
CUST01863,61,Male,Germany,North,2,33652.24,1,0,0,79504.59,1,82217.33,456,1
CUST04490,25,Male,Spain,North,3,140162.54,2,1,0,44574.38,0,0.0,347,0
CUST08480,39,Male,France,South,6,,1,1,1,44625.15,0,0.0,433,0
CUST03755,63,Male,Germany,South,9,40822.82,3,0,0,108615.88,1,16006.56,710,0
CUST07311,68,Male,France,East,8,619.13,3,1,1,138335.64,1,88247.4,674,0
CUST01088,24,Female,Germany,Central,4,1984.64,3,1,1,55047.71,1,54590.96,679,0
CUST03583,59,Female,France,Central,9,90634.88,1,1,0,115837.51,0,0.0,478,0
CUST01016,71,Male,Spain,Central,1,52861.04,2,1,1,87219.09,1,25178.75,451,0
CUST09583,31,Female,Germany,West,5,0.0,1,0,1,163517.92,0,0.0,352,0
CUST05958,20,Male,France,East,2,0.0,2,1,0,10752.43,1,27486.62,312,0
CUST03073,67,Male,France,East,9,3236.74,1,1,0,28837.36,1,31868.5,672,0
CUST04080,58,Male,France,South,2,0.0,2,0,0,45137.61,0,0.0,668,1
CUST08870,23,Male,France,South,2,6866.05,2,0,1,198427.2,1,16454.68,328,0
CUST00218,25,Male,France,West,7,63191.98,1,1,0,24135.31,0,0.0,323,0
CUST01017,33,Female,Spain,South,7,38625.23,2,1,1,147316.6,1,99510.86,797,0
CUST03757,33,Male,Spain,Central,6,45646.34,2,1,1,173852.49,0,0.0,601,0
CUST01525,27,Male,Germany,South,6,0.0,1,0,0,144626.99,0,0.0,415,0
CUST06691,69,Female,Germany,East,1,8071.34,2,1,0,155505.88,1,42011.1,350,0
CUST04626,74,Female,Spain,South,6,13094.11,2,1,1,8588.16,0,0.0,389,1
CUST05838,19,Male,Germany,East,4,94319.59,2,0,1,119742.48,1,98828.75,387,0
CUST03401,56,Female,France,West,5,43253.84,2,1,1,11508.38,1,82467.97,588,0
CUST07523,67,Male,France,North,6,0.0,4,1,0,55393.28,0,0.0,578,1
CUST03592,22,Male,Germany,Central,9,114194.25,1,1,1,88823.38,1,39512.9,679,0
CUST04669,34,Male,Germany,East,0,81804.31,2,1,1,60234.48,1,67227.71,590,0
CUST04219,57,Male,Spain,West,3,0.0,1,1,1,139333.1,0,0.0,587,0
CUST09966,55,Male,France,West,9,109416.57,1,1,0,149840.94,1,6738.83,533,0
CUST01487,30,Male,Germany,Central,1,52660.02,1,0,1,7227.13,0,0.0,312,0
CUST05264,29,Female,France,East,3,147435.61,1,1,1,96768.95,1,73904.09,393,0
CUST03705,41,Male,Spain,East,10,21209.83,2,1,1,20633.87,1,47765.48,541,0
CUST02845,49,Male,Spain,West,2,17851.47,1,1,1,57371.42,1,59088.81,639,0
CUST06517,50,Male,France,East,8,0.0,2,0,1,68994.81,0,0.0,312,0
CUST04740,60,Male,France,South,7,0.0,2,1,1,125368.4,1,11466.84,581,0
CUST01587,35,Male,Spain,West,1,21267.89,2,1,0,37200.79,1,27398.19,377,0
CUST01295,64,Male,Spain,South,10,5363.3,2,1,0,156405.73,1,25113.81,473,0
CUST08710,62,Male,Spain,West,8,80985.9,2,1,0,70532.23,1,34093.5,531,0
CUST05289,72,Female,France,West,1,8102.63,2,1,1,143777.5,0,0.0,472,0
CUST07246,27,Female,Germany,West,4,100099.43,1,1,1,55143.4,0,0.0,681,0
CUST09315,53,Female,Germany,North,8,250000.0,2,0,0,177332.5,1,59718.72,414,0
CUST02529,59,Female,Germany,East,1,0.0,1,1,1,126153.53,1,36010.61,805,0
CUST09538,52,Male,France,South,1,0.0,2,1,0,100069.3,1,96597.01,672,0
CUST09048,71,Male,Germany,Central,9,26864.19,1,1,0,121992.4,0,0.0,347,0
CUST06738,39,Female,Spain,North,7,54404.35,2,0,0,27105.7,0,0.0,571,0
CUST03478,22,Female,Spain,West,10,19203.87,1,0,1,176697.03,0,0.0,457,0
CUST03407,74,Female,Spain,North,4,0.0,1,1,1,40638.88,1,52171.9,498,0
CUST05887,32,Male,Spain,North,4,130204.68,1,1,1,195517.74,0,0.0,636,0
CUST05445,39,Male,Spain,Central,3,0.0,1,1,1,51580.73,1,72887.68,827,0
CUST07052,24,Female,Spain,West,0,0.0,1,0,1,192978.26,0,0.0,434,0
CUST02384,56,Male,France,East,5,66347.16,1,0,0,81193.63,0,0.0,787,0
CUST01021,21,Female,Spain,North,9,29998.78,1,1,0,179071.71,0,0.0,729,0
CUST04030,40,Female,Spain,North,0,78676.32,2,1,1,9176.33,1,39542.39,744,0
CUST03905,74,Female,France,East,9,16854.91,2,1,1,85042.14,1,10298.32,813,0
CUST02958,55,Female,France,West,7,2826.64,1,1,0,139762.51,0,0.0,355,1
CUST01471,38,Female,France,West,3,0.0,2,1,0,52153.56,1,18532.17,530,0
CUST00085,51,Male,Germany,East,1,70060.42,2,1,0,89708.23,0,0.0,804,1
CUST03191,53,Female,France,South,9,22765.33,1,1,0,148047.06,0,0.0,484,0
CUST01505,31,Female,France,Central,3,65953.94,3,0,1,148750.55,0,0.0,761,0
CUST02920,55,Male,Germany,North,8,14783.14,2,1,0,39792.94,1,9782.68,746,0
CUST03331,64,Male,France,South,6,0.0,1,1,1,22769.39,0,0.0,815,1
CUST07388,37,Male,France,South,5,0.0,2,0,1,54174.3,1,63804.16,324,0
CUST04846,21,Male,France,South,7,0.0,1,1,0,62721.57,0,0.0,779,1
CUST01734,59,Male,Germany,Central,7,225810.35,2,0,0,29301.85,0,0.0,617,0
CUST00188,39,Female,Germany,North,2,93092.56,1,0,1,150826.34,0,0.0,423,0
CUST07732,32,Female,France,East,10,20561.32,4,0,1,174329.37,1,63954.21,637,0
CUST07230,67,Female,France,South,3,230330.21,3,1,1,48843.92,1,68707.74,370,0
CUST02535,72,Male,Spain,East,1,132561.8,1,1,0,11752.05,1,77579.07,478,0
CUST08376,60,Male,Spain,Central,3,18690.76,4,1,1,132263.22,1,87554.54,738,0
CUST02736,73,Female,France,North,9,0.0,1,1,0,192454.42,1,55777.8,576,0
CUST08239,71,Female,France,North,4,,3,1,0,109071.96,0,0.0,429,0
CUST00344,25,Female,France,Central,0,5570.07,1,0,0,142843.96,1,54392.7,756,0
CUST05150,73,Female,Germany,West,9,46339.12,1,1,0,20721.7,0,0.0,700,1
CUST04233,24,Male,France,South,3,166221.89,1,1,1,62592.87,1,81670.54,698,1
CUST02842,22,Male,France,West,4,0.0,2,1,0,139024.63,0,0.0,400,0
CUST01708,22,Male,France,West,7,0.0,1,1,1,79073.18,0,0.0,473,0
CUST01502,36,Female,Germany,South,8,0.0,2,1,1,117821.41,1,89407.19,580,0
CUST00518,30,Male,France,West,3,250000.0,1,1,0,92415.91,1,83871.63,535,0
CUST05420,27,Male,Germany,North,9,0.0,1,1,0,181206.97,0,0.0,729,1
CUST03832,32,Male,Spain,Central,4,0.0,1,1,1,111673.87,0,0.0,673,0
CUST04697,24,Male,France,East,9,250000.0,3,0,1,131530.9,1,16427.72,730,0
CUST08569,23,Male,Germany,Central,1,0.0,2,1,1,176500.85,1,69941.22,688,1
CUST09306,64,Female,France,West,1,48321.8,1,1,0,180872.74,0,0.0,743,1
CUST00459,59,Male,France,West,1,116487.41,1,0,0,125508.31,1,93791.04,839,1
CUST00247,19,Male,France,North,3,50736.83,2,1,0,195380.42,1,36200.89,385,1
CUST08631,47,Male,France,West,9,0.0,1,1,0,107010.64,1,8492.97,579,0
CUST09045,52,Male,Germany,North,3,148448.2,1,1,0,,1,10831.06,350,0
CUST02060,66,Female,Spain,East,8,0.0,1,1,1,160424.93,0,0.0,705,0
CUST06221,29,Male,France,East,2,33430.47,1,1,1,91734.39,0,0.0,426,0
CUST08636,27,Female,France,North,3,65029.04,2,1,1,84118.51,0,0.0,816,0
CUST09249,46,Female,Germany,Central,0,0.0,3,1,0,40809.62,0,0.0,562,0
CUST07644,23,Male,Germany,Central,4,3085.33,3,1,1,149142.57,0,0.0,818,0
CUST01896,66,Male,Spain,West,1,139938.44,1,1,1,63993.72,0,0.0,378,0
CUST03497,52,Female,Spain,Central,10,0.0,3,1,1,61750.49,1,86537.91,690,0
CUST07866,36,Female,Germany,West,3,0.0,1,1,0,89225.73,0,0.0,738,0
CUST02192,61,Male,France,South,8,107901.88,2,1,0,6424.57,0,0.0,467,1
CUST04088,56,Male,Germany,Central,5,13746.46,1,1,1,100262.63,1,98979.68,642,0
CUST05256,23,Male,France,East,1,0.0,2,1,1,40073.69,0,0.0,320,0
CUST04547,70,Male,Germany,North,5,17591.27,1,0,1,28996.32,1,46427.58,701,1
CUST04894,58,Female,France,West,0,117479.28,3,0,1,115537.19,1,16326.01,360,0
CUST09194,56,Female,France,South,3,250000.0,2,1,0,11234.8,1,41033.46,839,0
CUST00002,69,Male,Germany,Central,6,97527.25,2,0,0,185071.35,1,9963.21,623,1
